,episode,score,avg_score,epsilon,loss,avg_loss
8460,8460,125.72765709557977,-114.80043731862101,0.01,6.297934532165527,40.48039187312126
8461,8461,57.707595748346876,-118.1577004556125,0.01,1.9450536966323853,40.403585963249206
8462,8462,-312.26782722994085,-118.40471336900923,0.01,2.723717212677002,40.22417446136475
8463,8463,-127.19284579244251,-120.83141549352209,0.01,423.3625183105469,44.279338092803954
8464,8464,-424.77840621953874,-128.84199307133008,0.01,353.3280334472656,47.75199911594391
8465,8465,-358.5250187182384,-131.099545393283,0.01,9.942766189575195,47.31677528858185
8466,8466,-330.2740336123585,-131.849418039602,0.01,2.2524564266204834,47.28081779718399
8467,8467,-385.68190381901786,-134.2135646924853,0.01,3.5974321365356445,47.289539310932156
8468,8468,-110.37480974433737,-133.71139431450817,0.01,1.5979703664779663,46.4712308371067
8469,8469,-349.59848378940944,-134.30884734070253,0.01,343.27850341796875,49.74908953309059
8470,8470,164.8483194070664,-131.68067493604724,0.01,6.6939697265625,49.678307996988295
8471,8471,-81.10577391413825,-131.76021476459,0.01,5.739017009735107,49.71587648749352
8472,8472,140.18459970678313,-128.81804772728358,0.01,1.945107102394104,49.686154913902286
8473,8473,-357.39683289326604,-128.94787291954034,0.01,43.532066345214844,50.10731081366539
8474,8474,-119.90716254668978,-127.4729265911477,0.01,20.66695785522461,50.288066452741624
8475,8475,99.35918704281532,-123.3088255414843,0.01,14.929375648498535,50.279117058515546
8476,8476,359.81468088136137,-117.7544826966898,0.01,10.880194664001465,50.255071057081224
8477,8477,-128.87307326311554,-117.66468487060233,0.01,160.05093383789062,51.8313748896122
8478,8478,-296.88746200740036,-122.30318244133187,0.01,5.390156269073486,51.60571004986763
8479,8479,312.9335495503228,-117.24332532495202,0.01,8.121526718139648,51.650584887266156
8480,8480,-348.3767145507767,-123.98536787608667,0.01,7.113110065460205,51.40257236838341
8481,8481,161.06049890039796,-120.50454885597141,0.01,22.77417755126953,49.40848019003868
8482,8482,-91.87050187193448,-124.36559134696115,0.01,3.9278242588043213,49.41856227278709
8483,8483,-359.3469443443318,-126.05101498990888,0.01,101.3790054321289,50.38846427321434
8484,8484,-459.49512846616676,-129.51593427274406,0.01,20.944677352905273,50.50093345046044
8485,8485,-148.19212504152046,-127.58034562528378,0.01,1.5657473802566528,50.3400966501236
8486,8486,168.93221045090587,-126.86502041886769,0.01,10.754484176635742,50.403396763801574
8487,8487,-119.62268628140174,-124.26047208486774,0.01,8.097352981567383,50.385681414604186
8488,8488,-394.4203249286761,-126.21912679178304,0.01,1.9854862689971924,50.125554416179654
8489,8489,-339.04930657801293,-126.32552209406214,0.01,241.3765411376953,52.37820690870285
8490,8490,-417.5038533199824,-132.146371793859,0.01,3.288843870162964,52.24364827632904
8491,8491,-103.05538473328882,-128.92863278685,0.01,321.0977783203125,55.42247403383255
8492,8492,-322.0308749715721,-129.24547411249176,0.01,10.88243293762207,55.38311139345169
8493,8493,-283.77664561188175,-133.8315862393855,0.01,12.34273624420166,55.47774128913879
8494,8494,171.86967528784638,-135.06930882439835,0.01,60.65578842163086,55.38591103553772
8495,8495,128.26218987995387,-132.89559655142705,0.01,43.57456588745117,55.79721394538879
8496,8496,-252.08033814132736,-132.09205950513376,0.01,4.290839195251465,55.27968227386474
8497,8497,-151.37670183987706,-135.14440716838672,0.01,127.62269592285156,56.41108077049255
8498,8498,-316.41931330813026,-136.71222834429622,0.01,175.27256774902344,58.09835376262665
8499,8499,-384.6720575112569,-141.1698523460666,0.01,14.813859939575195,58.13689124584198
8500,8500,-263.73055094655183,-142.14558393609025,0.01,57.36729049682617,58.60541106700897
8501,8501,-316.0325677785452,-146.85515169321855,0.01,91.17717742919922,59.36755744457245
8502,8502,-121.05360223525014,-151.21896380405352,0.01,6.81411075592041,55.03537476062775
8503,8503,-286.37503801343166,-154.92100244779485,0.01,3.3917016983032227,55.04688413143158
8504,8504,163.577145012147,-149.8540212502261,0.01,35.42428207397461,55.219715514183044
8505,8505,-307.59924973729255,-149.18743988115799,0.01,113.65989685058594,56.295304083824156
8506,8506,-191.4059700246468,-150.16668332955652,0.01,60.442806243896484,56.32846986293793
8507,8507,-348.3871306709629,-151.7341420950567,0.01,5.117701530456543,56.31518337726593
8508,8508,131.7610023388469,-148.75998360217497,0.01,5.0809760093688965,56.3455682015419
8509,8509,-293.02560081178564,-147.6287004637473,0.01,4.162371635437012,56.32587207078934
8510,8510,-344.0889725881497,-146.86975829738222,0.01,51.80841064453125,56.722528975009915
8511,8511,-139.95134080507637,-146.81386941088283,0.01,21.37843894958496,54.759452402591705
8512,8512,-163.3950924967599,-145.2757750148835,0.01,12.563691139221191,53.9599919629097
8513,8513,-75.08448373891274,-144.70018063952222,0.01,14.424259185791016,51.611112606525424
8514,8514,-264.49193797179544,-145.68682347268296,0.01,13.93828010559082,51.64892461061478
8515,8515,-315.8605059735095,-146.07400638037532,0.01,4.279385089874268,51.60321045637131
8516,8516,-115.94104670744453,-143.52073244031942,0.01,6.6750311851501465,51.61351987600327
8517,8517,-433.3371941653426,-146.9110737320802,0.01,10.014811515808105,51.13699196577072
8518,8518,-141.5115692237191,-149.3949444206927,0.01,144.32821655273438,52.535320084095
8519,8519,-178.56126319428984,-150.22585723983596,0.01,18.571447372436523,52.70737207651138
8520,8520,-347.0263091910056,-152.2961319756144,0.01,120.81023406982422,53.51161550760269
8521,8521,-172.49770545150142,-152.14864224363978,0.01,8.020320892333984,53.45714309930801
8522,8522,92.25275125976285,-148.49528133285546,0.01,16.957077026367188,53.2298903298378
8523,8523,-354.56282717926194,-150.21589165405595,0.01,2.3132376670837402,53.159640929698945
8524,8524,-149.19328757293633,-149.7623725788167,0.01,71.33674621582031,53.8582789337635
8525,8525,-364.9720593577973,-154.75448597812593,0.01,4.763037204742432,53.61368945717812
8526,8526,-185.24834258403175,-152.31461096033092,0.01,3.4719183444976807,53.57088101267814
8527,8527,-161.99524899364073,-156.93324657046182,0.01,37.367855072021484,53.50952450633049
8528,8528,-171.67664859131975,-155.0777615084104,0.01,5.304507255554199,53.14323169589043
8529,8529,-282.9813466288876,-159.00512897330046,0.01,3.917880058288574,53.161712886095046
8530,8530,141.84320758027616,-155.0544709438686,0.01,2.454486846923828,53.018304091691974
8531,8531,-286.8250066765677,-153.76076565252777,0.01,43.77932357788086,53.40290058255196
8532,8532,-313.9806685887435,-158.07934734424393,0.01,3.1747918128967285,51.39200384736061
8533,8533,-260.6414214860925,-159.31272158199775,0.01,2.835181474685669,50.59859533190727
8534,8534,-174.8231727655219,-159.07089279910085,0.01,10.425944328308105,50.60165515780449
8535,8535,-321.17809183626133,-158.59802895493402,0.01,17.973793029785156,50.57653161883354
8536,8536,-141.6319188219377,-161.14735250799697,0.01,86.07615661621094,51.41346241831779
8537,8537,112.74588790359097,-158.37710889330535,0.01,2.913863182067871,51.22735633730888
8538,8538,-128.21127126490984,-158.47548307696366,0.01,57.64502716064453,51.66170307040215
8539,8539,-328.0631167365289,-160.5023301100487,0.01,12.233027458190918,51.157123287916185
8540,8540,108.24719847233976,-160.92934061586573,0.01,48.51165008544922,51.26367342829704
8541,8541,-110.53559201972709,-165.62082890394814,0.01,2.6347575187683105,51.24135173201561
8542,8542,-332.9400945244197,-168.20934687558193,0.01,5.031564235687256,51.029241474866865
8543,8543,109.15356623215787,-170.41419423488043,0.01,7.243658065795898,51.05362170100212
8544,8544,-416.3914996126058,-170.9896873661427,0.01,134.67745971679688,45.3439198577404
8545,8545,-271.44688253259557,-170.33713122612372,0.01,4.37892484664917,44.96743734717369
8546,8546,-314.62842720612923,-174.63347478472357,0.01,32.812278747558594,45.26117673277855
8547,8547,-336.9783287522846,-174.76744428362744,0.01,22.957704544067383,45.47129366636276
8548,8548,-318.4167763101968,-174.83365982261398,0.01,165.3238067626953,46.793889224529266
8549,8549,129.71520365022357,-169.96621756145706,0.01,16.758283615112305,46.55537865400314
8550,8550,-198.57002164414985,-170.47879621321937,0.01,13.77026081085205,45.67620130300522
8551,8551,93.68218459036656,-169.97671607506146,0.01,5.353981971740723,45.66161382436752
8552,8552,101.37729471606136,-166.41598659445103,0.01,1.9475747346878052,45.65353624224663
8553,8553,9.905202513992311,-163.3146109983815,0.01,3.502333402633667,44.007580877542495
8554,8554,-116.97043488947035,-163.46964649037184,0.01,3.272469997406006,43.840957394838334
8555,8555,-405.94382132462033,-166.20866848029186,0.01,4.958869934082031,43.77080569386482
8556,8556,-357.8910957944064,-166.49897939185269,0.01,24.16957664489746,43.98832479119301
8557,8557,-340.56077417029223,-171.17154202562716,0.01,142.8456573486328,45.250300995111466
8558,8558,-269.37362947308,-171.25916489764114,0.01,236.15188598632812,47.56700901150703
8559,8559,-293.816809668955,-173.1899747556223,0.01,79.75541687011719,47.704890176057816
8560,8560,-370.1601970711944,-178.14885329729003,0.01,89.75210571289062,48.539431887865064
8561,8561,-304.03204857548985,-181.7662497405284,0.01,8.865440368652344,48.608635754585265
8562,8562,106.92676906590142,-177.57430377756998,0.01,26.665184020996094,48.84805042266846
8563,8563,-388.3935754706222,-180.1863110743518,0.01,9.479181289672852,44.709217052459714
8564,8564,111.48746013680535,-174.82365241078836,0.01,15.708202362060547,41.33301874160767
8565,8565,83.61336001738849,-170.40226862343206,0.01,14.793269157409668,41.38152377128601
8566,8566,-395.7689457641065,-171.05721774494955,0.01,5.602567672729492,41.4150248837471
8567,8567,-159.43728762973825,-168.79477158305676,0.01,12.878352165222168,41.507834084033966
8568,8568,-77.99634473955396,-168.47098693300893,0.01,5.834860801696777,41.550202988386154
8569,8569,-328.06879703690305,-168.25569006548386,0.01,4.796014785766602,38.16537810206413
8570,8570,-403.8974317442669,-173.94314757699718,0.01,13.816390991210938,38.236602314710616
8571,8571,-294.38105930056713,-176.07590043086148,0.01,4.005009651184082,38.21926224112511
8572,8572,-257.2151405256147,-180.04989783318547,0.01,4.915948867797852,38.24897065877914
8573,8573,74.24656677729949,-175.7334638364798,0.01,7.288928031921387,37.88653927564621
8574,8574,-367.9872865281494,-178.21426507629442,0.01,7.187273025512695,37.75174242734909
8575,8575,-457.20921985796974,-183.7799491453023,0.01,9.265193939208984,37.6951006102562
8576,8576,-138.89648537626073,-188.76706080787847,0.01,3.243861675262451,37.618737280368805
8577,8577,-174.46472518717766,-189.2229773271191,0.01,18.14680290222168,36.19969597101212
8578,8578,-92.7190809711643,-187.18129351675677,0.01,3.3586559295654297,36.179380967617035
8579,8579,323.1572906161156,-187.0790561060988,0.01,4.632018566131592,36.14448588609695
8580,8580,-350.6420398035159,-187.10170935862624,0.01,3.317115306854248,36.10652593851089
8581,8581,-370.9475295039641,-192.42178964266978,0.01,10.688131332397461,35.985665476322175
8582,8582,-296.943743492112,-194.47252205887162,0.01,23.44692039489746,36.180856437683104
8583,8583,-328.3096461065617,-194.16214907649388,0.01,2.6408779621124268,35.19347516298294
8584,8584,-413.80234889031885,-193.70522128073543,0.01,504.9883728027344,40.03391211748123
8585,8585,-252.4091278414915,-194.74739130873516,0.01,8.394495964050293,40.10219960331917
8586,8586,-427.29382891101443,-200.7096517023544,0.01,11.149215698242188,40.10614691853523
8587,8587,-436.4391426205105,-203.87781626574545,0.01,3.6190154552459717,40.061363543272016
8588,8588,-272.44202898816155,-202.65803330634026,0.01,11.11334228515625,40.15264210343361
8589,8589,102.41520343423797,-198.2433882062178,0.01,79.86393737792969,38.53751606583595
8590,8590,-401.00095617109594,-198.07835923472896,0.01,5.220307350158691,38.55683070063591
8591,8591,110.4073343958332,-195.9437320434377,0.01,3.7114100456237793,35.38296701788902
8592,8592,-77.31849223896263,-193.4966082161116,0.01,16.26217269897461,35.43676441550255
8593,8593,-494.3299679917519,-195.6021414399103,0.01,19.92885398864746,35.512625592947
8594,8594,-132.67166687624248,-198.64755486155116,0.01,3.1656594276428223,34.93772430300712
8595,8595,-292.12554893637406,-202.85143224971446,0.01,9.047184944152832,34.59245049357414
8596,8596,-409.3497015445937,-204.4241258837471,0.01,79.70577239990234,35.34659982562065
8597,8597,-341.3300194622673,-206.32365905997102,0.01,5.422154903411865,34.12459441542625
8598,8598,-386.7552026374819,-207.0270179532646,0.01,3.3756675720214844,32.40562541365623
8599,8599,-495.8812993765359,-208.13911037191735,0.01,5.591433048248291,32.31340114474297
8600,8600,-342.48450465023126,-208.92664990895412,0.01,48.63373947143555,32.22606563448906
8601,8601,-144.30070779332277,-207.20933130910188,0.01,37.79403305053711,31.69223419070244
8602,8602,-363.6399313194485,-209.63519459994382,0.01,269.8233642578125,34.32232672572136
8603,8603,-400.0249922000363,-210.77169414180992,0.01,12.497411727905273,34.41338382601738
8604,8604,-424.8555050335168,-216.65602064226655,0.01,622.7243041992188,40.28638404726982
8605,8605,-499.90082643434164,-218.5790364092371,0.01,12.578225135803223,39.275567330121994
8606,8606,-347.9820027405193,-220.14479673639576,0.01,16.7326602935791,38.83846587061882
8607,8607,-346.0377720670374,-220.12130315035654,0.01,3.221325397491455,38.81950210928917
8608,8608,-306.10974789776037,-224.5000106527226,0.01,37.4124755859375,39.14281710505485
8609,8609,-472.59806187194533,-226.29573526332416,0.01,30.75124740600586,39.40870586276054
8610,8610,-356.3506602563483,-226.41835214000616,0.01,61.19950866699219,39.502616842985155
8611,8611,-362.5994920136792,-228.6448336520922,0.01,6.237452030181885,39.35120697379112
8612,8612,-353.94569185201874,-230.55033964564478,0.01,25.86546516418457,39.48422471404076
8613,8613,-66.96934918917054,-230.46918830014735,0.01,1.9049514532089233,39.35903163671494
8614,8614,-349.08686230359615,-231.31513754346543,0.01,7.26289176940918,39.29227775335312
8615,8615,-532.3971841425786,-233.48050432515606,0.01,100.45989227294922,40.25408282518387
8616,8616,-266.4996902306849,-234.98609076038846,0.01,7.2966628074646,40.26029914140701
8617,8617,-451.94877472565724,-235.17220656599162,0.01,121.01950073242188,41.37034603357315
8618,8618,-355.6478618219733,-237.31356949197416,0.01,14.94649600982666,40.07652882814407
8619,8619,-123.54657657436054,-236.76342262577487,0.01,237.6580352783203,42.26739470720291
8620,8620,-151.59146625557156,-234.80907419642054,0.01,4.867884159088135,41.10797120809555
8621,8621,-355.2346881930199,-236.63644402383576,0.01,6.007462024688721,41.0878426194191
8622,8622,-172.41605641016972,-239.28313210053508,0.01,16.58002471923828,41.08407209634781
8623,8623,-441.9693275234548,-240.15719710397698,0.01,11.662424087524414,41.17756396055221
8624,8624,-173.49688428709015,-240.40023307111852,0.01,5.201601982116699,40.51621251821518
8625,8625,-177.84264182285793,-238.5289388957691,0.01,4.263631343841553,40.51121845960617
8626,8626,114.21681738185681,-235.53428729611022,0.01,11.93709945678711,40.595870270729066
8627,8627,-70.9669192510045,-234.62400399868392,0.01,40.865234375,40.63084406375885
8628,8628,-312.8800080276444,-236.03603759304715,0.01,4.994337558746338,40.62774236679077
8629,8629,-260.6716678676914,-235.81294080543518,0.01,8.572192192077637,40.67428548812866
8630,8630,-435.6686932457396,-241.58805981369534,0.01,143.3939208984375,42.083679828643795
8631,8631,-171.78521249666622,-240.4376618718963,0.01,10.286721229553223,41.748753805160526
8632,8632,-399.8902603415522,-241.29675778942436,0.01,39.487632751464844,42.111882214546206
8633,8633,-299.5643577752043,-241.68598715231548,0.01,7.152133464813232,42.15505173444748
8634,8634,-280.89414412800994,-242.74669686594044,0.01,7.129555702209473,42.122087848186496
8635,8635,89.92391743663806,-238.63567677321143,0.01,4.395411014556885,41.98630402803421
8636,8636,93.95384891096533,-236.27981909588237,0.01,34.26542282104492,41.46819669008255
8637,8637,112.9223665990259,-236.27805430892803,0.01,12.694608688354492,41.56600414514541
8638,8638,-302.2861032656328,-238.01880262893528,0.01,197.63531494140625,42.96590702295303
8639,8639,4.787164944167998,-234.69029981212825,0.01,457.2012023925781,47.41558877229691
8640,8640,-4.826367170684691,-235.8210354685585,0.01,7.036246299743652,47.00083473443985
8641,8641,-100.39147731862391,-235.71959432154745,0.01,9.846458435058594,47.07295174360275
8642,8642,-360.0807681263668,-235.9910010575669,0.01,45.53949737548828,47.478031075000764
8643,8643,-372.18611829513895,-240.80439790283992,0.01,75.21440124511719,48.157738506793976
8644,8644,-357.2392045068369,-240.21287495178225,0.01,3.7916600704193115,46.8488805103302
8645,8645,97.72841379904581,-236.5211219884658,0.01,3.0288352966308594,46.83537961483002
8646,8646,-295.6807923573916,-236.3316456399784,0.01,3.4900429248809814,46.54215725660324
8647,8647,-274.3648176368379,-235.705510528824,0.01,3.106126308441162,46.34364147424698
8648,8648,98.56786503195984,-231.5356641154024,0.01,6.488818168640137,44.75529158830643
8649,8649,-165.4850941967481,-234.48766709387212,0.01,7.106688022613525,44.65877563238144
8650,8650,89.13194424013838,-231.61064743502925,0.01,5.188503742218018,44.5729580616951
8651,8651,-425.9732948103582,-236.80720222903648,0.01,3.396599292755127,44.553384234905245
8652,8652,-164.02439985217958,-239.4612191747189,0.01,23.201311111450195,44.76592159867287
8653,8653,76.70558070284171,-238.79321539283043,0.01,16.631189346313477,44.897210158109665
8654,8654,-333.9319110838659,-240.9628301547744,0.01,4.181253433227539,44.90629799246788
8655,8655,-162.91263166439734,-238.53251825817213,0.01,142.2751007080078,46.27946030020714
8656,8656,119.41133067250145,-233.75949399350304,0.01,152.31649780273438,47.56092951178551
8657,8657,-346.80943173952926,-233.82198056919543,0.01,2.9336884021759033,46.16180982232094
8658,8658,-138.5276655754009,-232.51352093021865,0.01,3.7066729068756104,43.837357691526414
8659,8659,121.93796995191938,-228.3559731340099,0.01,10.017401695251465,43.13997753977775
8660,8660,-151.44550297725687,-226.16882619307057,0.01,17.400686264038086,42.41646334528923
8661,8661,80.99549639053866,-222.31855074341024,0.01,7.801775932312012,42.40582670092583
8662,8662,344.13240284546566,-219.9464944056146,0.01,76.21358489990234,42.90131070971489
8663,8663,116.02538003093639,-214.902304850599,0.01,8.43695068359375,42.890888403654095
8664,8664,10.997965052837497,-215.90719980143868,0.01,2.5320518016815186,42.75912689805031
8665,8665,-131.37272598375603,-218.0570606614501,0.01,21.979778289794922,42.83099198937416
8666,8666,67.80512032322967,-213.42132000057677,0.01,5.420488357543945,42.829171196222305
8667,8667,-172.8770077457276,-213.55571720173668,0.01,6.244527339935303,42.762832947969436
8668,8668,-255.03490958660325,-215.32610285020718,0.01,8.15481948852539,42.78603253483772
8669,8669,-360.5374388829548,-215.6507892686677,0.01,60.8113899230957,43.346186286211015
8670,8670,-158.40664618480437,-213.19588141307307,0.01,27.617162704467773,43.48419400334358
8671,8671,-380.4337157048361,-214.05640797711578,0.01,6.919065952301025,43.51333456635475
8672,8672,69.03481398670237,-210.7939084319926,0.01,65.1352767944336,44.11552784562111
8673,8673,-259.48688739571736,-214.13124297372278,0.01,2.4317336082458496,44.066955901384354
8674,8674,99.04845740534181,-209.4608855343878,0.01,5.713212966918945,44.052215300798416
8675,8675,74.7451265975227,-204.1413420698329,0.01,109.68283081054688,45.0563916695118
8676,8676,117.34519083225325,-201.57892530774777,0.01,4.874539852142334,45.072698451280594
8677,8677,76.1609702305097,-199.07266835357092,0.01,3.2416348457336426,44.92364677071571
8678,8678,-171.545877958419,-199.8609363234434,0.01,11.229384422302246,45.00235405564308
8679,8679,-430.83076612550366,-207.40081689085957,0.01,12.131550788879395,45.07734937787056
8680,8680,-336.97214641826594,-207.26411795700707,0.01,10.71654987335205,45.15134372353554
8681,8681,71.55000702445044,-202.83914259172295,0.01,4.243495464324951,45.08689736485481
8682,8682,-190.77125831919182,-201.7774177399938,0.01,9.489347457885742,44.9473216354847
8683,8683,-463.69052583812993,-203.1312265373095,0.01,423.146484375,49.152377699613574
8684,8684,-487.8112936062827,-203.8713159844691,0.01,3.564298391342163,44.13813695549965
8685,8685,166.0822590517383,-199.6864021155368,0.01,5.117236614227295,44.10536436200142
8686,8686,47.71917221143195,-194.93627210431234,0.01,2.3206887245178223,44.017079092264176
8687,8687,-195.1419398954778,-192.523300077062,0.01,8.609031677246094,44.066979254484174
8688,8688,-137.72616110888018,-191.17614139826918,0.01,256.78424072265625,46.52368823885918
8689,8689,-396.1786684880891,-196.16208011749248,0.01,13.509567260742188,45.860144537687304
8690,8690,73.06680396536862,-191.42140251612784,0.01,7.879199028015137,45.88673345446587
8691,8691,-436.4621620186506,-196.89009748027266,0.01,4.58577823638916,45.89547713637352
8692,8692,-280.7883081464964,-198.92479563934805,0.01,9.056624412536621,45.82342165350914
8693,8693,22.363317319813884,-193.75786278623235,0.01,4.05226469039917,45.66465576052666
8694,8694,-101.16101569843079,-193.44275627445427,0.01,4.795070648193359,45.680949872732164
8695,8695,-321.5890156943144,-193.73739094203364,0.01,20.590543746948242,45.79638346076012
8696,8696,-457.8806596473274,-194.22270052306095,0.01,16.26774787902832,45.16200321555138
8697,8697,-181.71350352323094,-192.6265353636706,0.01,8.16724967956543,45.18945416331291
8698,8698,-381.2584015189862,-192.57156735248563,0.01,14.220499992370605,45.2979024875164
8699,8699,-365.2749447740051,-191.26550380646032,0.01,3.8595340251922607,45.280583497285846
8700,8700,-189.41485903537833,-189.73480735031185,0.01,17.10486602783203,44.96529476284981
8701,8701,-185.68931320059608,-190.14869340438457,0.01,113.46060943603516,45.72196052670479
8702,8702,58.658586275543605,-185.92570822843467,0.01,314.9764709472656,46.17349159359932
8703,8703,-194.60766509023063,-183.87153495733662,0.01,3.650940418243408,46.0850268805027
8704,8704,-289.71008239502515,-182.52008073095166,0.01,15.700180053710938,40.01478563904762
8705,8705,140.59713254863453,-176.1151011411219,0.01,5.640167713165283,39.945405064821244
8706,8706,53.436180916990786,-172.1009193045468,0.01,15.619938850402832,39.93427785038948
8707,8707,-126.10445671158824,-169.9015861509923,0.01,7.110637187957764,39.97317096829414
8708,8708,-258.0940208589058,-169.42142888060377,0.01,5.926292419433594,39.65830913662911
8709,8709,-97.9049376748566,-165.67449763863283,0.01,5.929893493652344,39.41009559750557
8710,8710,-301.28094692940317,-165.12380050536342,0.01,10.347168922424316,38.90157220005989
8711,8711,92.65486191293625,-160.57125696609725,0.01,12.015141487121582,38.95934909462929
8712,8712,-144.0193123525982,-158.47199317110304,0.01,9.907901763916016,38.799773460626604
8713,8713,30.932687950500963,-157.49297279970634,0.01,71.02931213378906,39.4910170674324
8714,8714,-476.32366944061556,-158.76534087107655,0.01,9.08115005493164,39.50919965028763
8715,8715,88.95365902312071,-152.55183243941954,0.01,5.084359645843506,38.55544432401657
8716,8716,-123.33648234824166,-151.1202003605951,0.01,60.56970977783203,39.08817479372024
8717,8717,-359.7904145839385,-150.19861675917792,0.01,2.2822039127349854,37.900801825523374
8718,8718,-185.12176823778336,-148.49335582333603,0.01,4.098349571228027,37.79232036113739
8719,8719,-323.1876888745517,-150.48976694633794,0.01,2.7059080600738525,35.44279908895493
8720,8720,-433.19900927108404,-153.30584237649305,0.01,10.684611320495605,35.500966360569
8721,8721,-154.4640264795197,-151.29813575935802,0.01,2.7380456924438477,35.46827219724655
8722,8722,-250.91736848095462,-152.0831488800659,0.01,67.1673583984375,35.97414553403854
8723,8723,-400.71947216214556,-151.6706503264528,0.01,10.270280838012695,35.960224101543425
8724,8724,-287.76626299988385,-152.81334411358074,0.01,6.405840873718262,35.97226649045944
8725,8725,-377.3608936162583,-154.80852663151472,0.01,4.62099552154541,35.97584013223648
8726,8726,-172.4805939793786,-157.6755007451271,0.01,25.67324447631836,36.11320158243179
8727,8727,-91.9013303391884,-157.88484485600893,0.01,7.4853363037109375,35.7794026017189
8728,8728,-167.96868766684793,-156.43573165240096,0.01,8.176506042480469,35.81122428655625
8729,8729,-140.7995272695011,-155.23701024641906,0.01,17.03441047668457,35.895846469402315
8730,8730,-157.80431832107917,-152.45836649717245,0.01,15.735392570495605,34.61926118612289
8731,8731,-347.86290456802703,-154.21914341788607,0.01,11.074358940124512,34.62713756322861
8732,8732,-263.32595603806374,-152.8535003748512,0.01,2.9606151580810547,34.26186738729477
8733,8733,-165.05511940680688,-151.50840799116722,0.01,11.831863403320312,34.30866468667984
8734,8734,-97.74330221174209,-149.67689957200454,0.01,9.515459060668945,34.33252372026443
8735,8735,-360.57308623921335,-154.18186960876307,0.01,39.798423767089844,34.68655384778977
8736,8736,-271.57178644360164,-157.83712596230873,0.01,2.2242772579193115,34.36614239215851
8737,8737,-431.81248885482,-163.28447451684718,0.01,5.05103063583374,34.2897066116333
8738,8738,-318.8714925819346,-163.4503284100102,0.01,5.293544769287109,32.36628890991211
8739,8739,-325.1584464961486,-166.74978452441334,0.01,6.026069164276123,27.854537577629088
8740,8740,116.29717370523946,-165.5385491156541,0.01,26.04542350769043,28.044629349708558
8741,8741,-62.411626786693006,-165.15875061033478,0.01,4.48342227935791,27.99099898815155
8742,8742,-343.44145026961166,-164.99235743176726,0.01,4.28041934967041,27.57840820789337
8743,8743,-158.72255896340008,-162.85772183844986,0.01,7.998555660247803,26.906249752044676
8744,8744,323.3714373058697,-156.0516154203228,0.01,20.672164916992188,27.075054800510408
8745,8745,-362.6954990285584,-160.65585454859882,0.01,6.7890825271606445,27.112657272815703
8746,8746,-387.673916351116,-161.57578578853608,0.01,7.467935562133789,27.152436199188234
8747,8747,-139.00038661148474,-160.2221414782825,0.01,4.5871124267578125,27.167246060371397
8748,8748,-462.7465118037703,-165.83528524663984,0.01,2.4813945293426514,27.127171823978426
8749,8749,-340.38868518903735,-167.58432115656277,0.01,86.64777374267578,27.922582681179048
8750,8750,-254.513199465743,-171.0207725936216,0.01,6.582435607910156,27.936521999835968
8751,8751,-157.564050370284,-168.3366801492208,0.01,33.136192321777344,28.23391793012619
8752,8752,350.9574982423537,-163.1868611682755,0.01,2.1815030574798584,28.023719849586488
8753,8753,-150.97275378541738,-165.46364451315807,0.01,25.842060089111328,28.115828557014467
8754,8754,-100.69974289292607,-163.1313228312487,0.01,8.265559196472168,28.15667161464691
8755,8755,21.098520539724035,-161.29121130920748,0.01,9.014304161071777,26.82406364917755
8756,8756,285.64200361956546,-159.62890457973683,0.01,2.7376914024353027,25.32827558517456
8757,8757,90.25440382580624,-155.25826622408348,0.01,10.940535545349121,25.408344056606293
8758,8758,-112.62045099768854,-154.99919407830635,0.01,7.891556262969971,25.450192890167237
8759,8759,-121.91647979202595,-157.4377385757458,0.01,72.45381164550781,26.0745569896698
8760,8760,-284.4077511830204,-158.76736105780344,0.01,55.10016632080078,26.451551790237428
8761,8761,-253.8162438774779,-162.11547846048362,0.01,23.78191566467285,26.611353187561036
8762,8762,-163.06537662655563,-167.18745625520384,0.01,19.576330184936523,26.044980640411378
8763,8763,-278.2540896256969,-171.13025095177017,0.01,206.950927734375,28.03012041091919
8764,8764,114.1585663838528,-170.09864493846,0.01,9.281182289123535,28.097611715793608
8765,8765,-185.3869237375449,-170.6387869159979,0.01,1.9656963348388672,27.897470896244048
8766,8766,92.32424150823918,-170.3935957041478,0.01,83.20672607421875,28.675333273410796
8767,8767,-257.965439580832,-171.24448002249886,0.01,12.65516471862793,28.739439647197724
8768,8768,-173.3912958095789,-170.42804388472857,0.01,11.113187789916992,28.76902333021164
8769,8769,244.11112096626508,-164.38155828623638,0.01,2.701941967010498,28.18792885065079
8770,8770,98.87382336951512,-161.80875359069321,0.01,36.000633239746094,28.27176355600357
8771,8771,-374.41337508202207,-161.74855018446507,0.01,3.6827104091644287,28.239400000572203
8772,8772,-119.54778823104773,-163.63437620664257,0.01,6.113414764404297,27.649181380271912
8773,8773,307.6414446637085,-157.96309288604832,0.01,64.6177978515625,28.27104202270508
8774,8774,-168.2351679185855,-160.63592913928755,0.01,25.785940170288086,28.47176929473877
8775,8775,-342.1014073970126,-164.8043944792329,0.01,11.664546012878418,27.491586446762085
8776,8776,-544.9834015762317,-171.4276804033178,0.01,11.167145729064941,27.55451250553131
8777,8777,154.38861027963307,-170.64540400282655,0.01,3.19159197807312,27.554012076854704
